rest_path_length,rest_settling_time,rest_drift_total,rest_final_offset,participant,level,trial_in_level,level_target_deg,held_angle_deg
0.03360171728749986,0.46650000000000036,0.00565521307070154,0.012739309243440152,P08,1,1,0.0,0.0
0.07951823485184352,0.4998,0.029155802264059918,0.014645477117526754,P08,1,2,0.0,0.0
0.049029124751394884,0.4887999999999999,0.01746719583018043,0.02051389772812568,P08,1,3,0.0,0.0
0.0025071067811863745,0.19979999999999976,0.0012999999999999956,0.01845562244954094,P08,1,4,0.0,0.0
0.01401502287121533,0.48870000000000013,0.005737548109576488,0.0232774569057704,P08,1,5,0.0,0.0
0.03119920639500253,0.4998,0.005704382486296769,0.014900335566691104,P08,2,1,8.0,1.6
0.030459793222218215,0.4889000000000001,0.01004538498119994,0.016037767924496227,P08,2,2,8.0,3.2
0.003283839479984364,0.1998000000000002,0.002630056307974631,0.0240187426814977,P08,2,3,8.0,4.800000000000001
0.10949332698659738,0.4897,0.017396329534536195,0.02425633937757301,P08,2,4,8.0,6.4
0.0,0.19979999999999976,0.0005999999999999894,0.02510478042126635,P08,2,5,8.0,8.0
0.05631772835645324,0.4885999999999999,0.04254347510080145,0.011896638180595371,P08,3,1,16.0,9.6
0.05143927446660309,0.4998,0.007830259724448216,0.016457521077003056,P08,3,2,16.0,11.2
0.003515710751261631,0.26659999999999995,0.0044981409569828795,0.018003610748958093,P08,3,3,16.0,12.8
0.031087078418224733,0.49990000000000023,0.0059607698869111525,0.018886238376129814,P08,3,4,16.0,14.4
0.04597734492429159,0.4885999999999999,0.015422451685795164,0.009300537618869105,P08,3,5,16.0,16.0
0.016326743164454663,0.24429999999999996,0.009736042355138636,0.01869545399288287,P08,4,1,24.0,17.6
0.0008414213562373238,0.19989999999999997,0.001982842712474662,0.015311760186209807,P08,4,2,24.0,19.2
0.002189949493661086,0.19989999999999997,0.0022828427124746207,0.010934349546269335,P08,4,3,24.0,20.8
0.019896031937388627,0.4998999999999998,0.004527539993995506,0.01479594539054533,P08,4,4,24.0,22.4
0.02553258821635445,0.4887999999999999,0.007594170933243861,0.009621330469327,P08,4,5,24.0,24.0
0.0028128990204492653,0.2887999999999997,0.005132904822085003,0.007211102550927957,P08,5,1,32.0,25.6
0.0014414213562372175,0.19989999999999997,0.0021242640687120147,0.003036445290137759,P08,5,1,32.0,25.6
0.016766880087040675,0.4887999999999999,0.004512626769902511,0.010429285689825553,P08,5,3,32.0,28.8
0.045724691274396004,0.4889999999999999,0.011509554739021334,0.010456098698845557,P08,5,4,32.0,30.4
0.0399810642313617,0.4998,0.008232482432656278,0.008125269226308759,P08,5,5,32.0,32.0
0.034669761236989546,0.48870000000000013,0.009070799558546852,0.014920120642943882,P08,6,1,40.0,33.6
0.0025307135789363463,0.1999000000000004,0.0023320327917582843,0.01722353041626483,P08,6,2,40.0,35.2
0.07639239562878612,0.4884999999999997,0.010576203568739588,0.01740028735394907,P08,6,3,40.0,36.8
0.004404595711662141,0.23320000000000007,0.0026307135789365227,0.023958505796480723,P08,6,4,40.0,38.4
0.005627667135027654,0.32209999999999983,0.0029727922061357575,0.023887235084873268,P08,6,5,40.0,40.0
0.0052475100440715315,0.26649999999999974,0.0035536631057245813,0.014855638660118254,P08,7,1,48.0,41.6
0.041286278151031516,0.4998999999999998,0.009666745317191349,0.006505382386916227,P08,7,2,48.0,43.2
0.00613885439118084,0.19989999999999997,0.012597040761088576,0.018808774548066686,P08,7,3,48.0,44.8
0.03345400563755371,0.4887999999999999,0.008974081140880575,0.0091181138400439,P08,7,4,48.0,46.4
0.02983500562099078,0.4998,0.004677927174436436,0.004850773134253988,P08,7,5,48.0,48.0
0.04147407236231614,0.4998,0.017449051528502266,0.011139569111954012,P08,8,1,56.0,49.6
0.05962860672028422,0.49990000000000023,0.00685056039606664,0.010780074211247343,P08,8,2,56.0,51.2
0.005064352938030998,0.32189999999999985,0.0058917028961101925,0.03184964677983101,P08,8,3,56.0,52.8
0.1204787605374484,0.4997999999999996,0.0463081418513904,0.0382154419050729,P08,8,4,56.0,54.4
0.04129656352972826,0.4889000000000001,0.01697450595251913,0.034792240514229605,P08,8,5,56.0,56.0
0.003511025440880113,0.3219999999999996,0.0024828427124746148,0.03542033314354906,P08,9,1,64.0,57.6
0.02225571938936789,0.4887999999999999,0.011700725820564434,0.020421557237390087,P08,9,2,64.0,59.2
0.022196922561027364,0.49990000000000023,0.007993193118732991,0.0348610097386751,P08,9,3,64.0,60.8
0.004962365309116191,0.2336999999999998,0.0022226772762414158,0.027526351011349117,P08,9,4,64.0,62.4
0.00937740848741074,0.4108999999999998,0.002507106781186572,0.027390509305231975,P08,9,5,64.0,64.0
0.09975495171359253,0.4886999999999997,0.01017865178103117,0.030424332367366757,P08,10,1,72.0,65.6
1.0242413234350507,0.4998999999999998,0.005955367338961642,0.020854016399725003,P08,10,2,72.0,67.2
0.014215958090009572,0.4333,0.008363838069590429,0.031376583625372614,P08,10,3,72.0,68.8
0.009364205989367966,0.49949999999999983,0.006207016241042466,0.03019023020780067,P08,10,4,72.0,70.4
0.0669999894849952,0.48870000000000013,0.018632455586567034,0.05850213671311501,P08,10,5,72.0,72.0
0.006331235936556663,0.48870000000000013,0.0036304413283899098,0.054453833657512135,P08,11,1,80.0,73.6
0.002124264068711964,0.19979999999999998,0.008207631035825232,0.04513136381719479,P08,11,1,80.0,73.6
0.0018146264369941869,0.19989999999999997,0.0019828427124746048,0.042826276980377366,P08,11,3,80.0,76.8
0.0015414213562372182,0.19989999999999997,0.001982842712474577,0.04184698316485908,P08,11,4,80.0,78.4
